EmployeeNumber,Age,Department,OverTime,Nivel_Risco,Probabilidade
17607,52,Research & Development,No,🟢 BAIXO,0.1319735
34072,30,Research & Development,No,🟢 BAIXO,0.13197333
24476,19,Research & Development,No,🟢 BAIXO,0.13195263
28344,18,Human Resources,No,🟢 BAIXO,0.13194804
31102,31,Human Resources,No,🟢 BAIXO,0.1319443
45090,32,Research & Development,No,🟢 BAIXO,0.13193955
2338,54,Research & Development,No,🟢 BAIXO,0.13193561
13792,31,Research & Development,No,🟢 BAIXO,0.13192202
23045,42,Sales,No,🟢 BAIXO,0.13191877
23978,31,Research & Development,No,🟢 BAIXO,0.13191138
16429,31,Research & Development,No,🟢 BAIXO,0.13190907
47729,22,Research & Development,No,🟢 BAIXO,0.1319087
7420,55,Research & Development,No,🟢 BAIXO,0.13190715
22992,54,Research & Development,No,🟢 BAIXO,0.13190499
1208,41,Research & Development,No,🟢 BAIXO,0.13189986
43488,38,Research & Development,No,🟢 BAIXO,0.13188829
33994,39,Research & Development,No,🟢 BAIXO,0.13188644
14676,21,Sales,No,🟢 BAIXO,0.13188574
19705,32,Sales,No,🟢 BAIXO,0.13187824
4137,28,Research & Development,No,🟢 BAIXO,0.13187687
23728,36,Research & Development,No,🟢 BAIXO,0.13186677
49287,52,Research & Development,No,🟢 BAIXO,0.13186666
6684,34,Sales,No,🟢 BAIXO,0.13186157
11676,31,Research & Development,No,🟢 BAIXO,0.13184994
38526,28,Human Resources,No,🟢 BAIXO,0.13184913
28960,49,Sales,No,🟢 BAIXO,0.1318344
42937,24,Research & Development,No,🟢 BAIXO,0.13183238
11190,36,Research & Development,No,🟢 BAIXO,0.13183074
30398,49,Research & Development,No,🟢 BAIXO,0.13182694
34521,29,Research & Development,No,🟢 BAIXO,0.13182639
16458,27,Research & Development,No,🟢 BAIXO,0.1318245
13278,44,Human Resources,No,🟢 BAIXO,0.13182276
37071,29,Sales,No,🟢 BAIXO,0.13182132
39838,40,Human Resources,No,🟢 BAIXO,0.13181578
45098,19,Human Resources,No,🟢 BAIXO,0.13181482
17477,59,Sales,No,🟢 BAIXO,0.13181318
32933,52,Human Resources,No,🟢 BAIXO,0.13180937
34095,23,Sales,No,🟢 BAIXO,0.13180189
15413,30,Research & Development,No,🟢 BAIXO,0.13180071
4794,36,Research & Development,No,🟢 BAIXO,0.13179493
23273,57,Research & Development,No,🟢 BAIXO,0.1317937
47893,30,Research & Development,No,🟢 BAIXO,0.13179265
2855,50,Research & Development,No,🟢 BAIXO,0.1317913
5367,38,Research & Development,No,🟢 BAIXO,0.13178971
32573,46,Research & Development,No,🟢 BAIXO,0.13178909
49432,33,Research & Development,No,🟢 BAIXO,0.13178459
38492,41,Research & Development,No,🟢 BAIXO,0.13178444
45053,42,Research & Development,No,🟢 BAIXO,0.13178033
33855,47,Sales,No,🟢 BAIXO,0.13178033
29214,43,Research & Development,No,🟢 BAIXO,0.13177937
11581,45,Research & Development,No,🟢 BAIXO,0.13177653
44151,31,Sales,No,🟢 BAIXO,0.1317698
38692,51,Sales,No,🟢 BAIXO,0.13176914
4852,40,Research & Development,No,🟢 BAIXO,0.131769
10224,44,Research & Development,No,🟢 BAIXO,0.13176799
24325,42,Research & Development,No,🟢 BAIXO,0.1317586
3547,49,Sales,No,🟢 BAIXO,0.13175589
20749,37,Sales,No,🟢 BAIXO,0.13174841
33733,32,Human Resources,No,🟢 BAIXO,0.13174495
24835,22,Research & Development,No,🟢 BAIXO,0.13174191
20264,37,Research & Development,No,🟢 BAIXO,0.13173725
34231,43,Sales,No,🟢 BAIXO,0.13173333
25573,42,Sales,No,🟢 BAIXO,0.13172303
24803,35,Human Resources,No,🟢 BAIXO,0.13172296
26593,18,Sales,No,🟢 BAIXO,0.13172047
31713,19,Research & Development,No,🟢 BAIXO,0.13170554
14745,38,Research & Development,No,🟢 BAIXO,0.13170478
8493,55,Research & Development,No,🟢 BAIXO,0.13170289
4232,39,Research & Development,No,🟢 BAIXO,0.13169916
26472,42,Research & Development,No,🟢 BAIXO,0.13169907
44355,32,Human Resources,No,🟢 BAIXO,0.13169731
40047,26,Research & Development,No,🟢 BAIXO,0.13169622
17447,27,Sales,No,🟢 BAIXO,0.13169618
48638,39,Research & Development,No,🟢 BAIXO,0.13169394
8259,39,Sales,No,🟢 BAIXO,0.1316877
39098,44,Sales,No,🟢 BAIXO,0.13168459
26989,48,Sales,No,🟢 BAIXO,0.13168415
49692,49,Sales,No,🟢 BAIXO,0.13168211
40722,57,Sales,No,🟢 BAIXO,0.13167875
46041,35,Research & Development,No,🟢 BAIXO,0.13167557
5944,56,Research & Development,No,🟢 BAIXO,0.13167197
22036,50,Human Resources,No,🟢 BAIXO,0.13167004
33325,50,Sales,No,🟢 BAIXO,0.13165942
5629,59,Research & Development,No,🟢 BAIXO,0.13165429
30668,49,Research & Development,No,🟢 BAIXO,0.13165116
29540,57,Research & Development,No,🟢 BAIXO,0.13164438
18030,39,Research & Development,No,🟢 BAIXO,0.1316424
30587,49,Sales,No,🟢 BAIXO,0.1316377
3976,19,Sales,No,🟢 BAIXO,0.13163355
20715,36,Sales,No,🟢 BAIXO,0.13163239
19312,49,Sales,No,🟢 BAIXO,0.13162738
34644,46,Sales,No,🟢 BAIXO,0.1316232
41344,54,Research & Development,No,🟢 BAIXO,0.13162291
9521,18,Research & Development,No,🟢 BAIXO,0.1316205
8293,40,Research & Development,No,🟢 BAIXO,0.13162003
2063,36,Research & Development,No,🟢 BAIXO,0.13161862
1977,35,Research & Development,No,🟢 BAIXO,0.13161586
35367,56,Research & Development,No,🟢 BAIXO,0.13160734
4773,19,Research & Development,No,🟢 BAIXO,0.1315967
17956,22,Research & Development,No,🟢 BAIXO,0.13159579
5118,31,Research & Development,No,🟢 BAIXO,0.13159491
5288,53,Research & Development,No,🟢 BAIXO,0.13159439
12078,58,Sales,No,🟢 BAIXO,0.13159177
4152,42,Sales,No,🟢 BAIXO,0.1315916
23135,47,Sales,No,🟢 BAIXO,0.13157944
17371,55,Sales,No,🟢 BAIXO,0.13157687
1011,29,Research & Development,No,🟢 BAIXO,0.13157529
42677,20,Sales,No,🟢 BAIXO,0.13156201
13142,22,Research & Development,No,🟢 BAIXO,0.1315501
13730,39,Sales,No,🟢 BAIXO,0.13154922
30329,54,Research & Development,No,🟢 BAIXO,0.13154204
22474,44,Sales,No,🟢 BAIXO,0.13153216
38414,37,Sales,No,🟢 BAIXO,0.13152006
13712,53,Human Resources,No,🟢 BAIXO,0.13151681
21342,49,Research & Development,No,🟢 BAIXO,0.1315167
14067,39,Sales,No,🟢 BAIXO,0.13151528
5876,36,Research & Development,No,🟢 BAIXO,0.13151321
5482,18,Research & Development,No,🟢 BAIXO,0.13150759
2318,41,Research & Development,No,🟢 BAIXO,0.13150074
27171,40,Research & Development,No,🟢 BAIXO,0.1314898
31766,40,Research & Development,No,🟢 BAIXO,0.13148928
17536,50,Research & Development,No,🟢 BAIXO,0.13148889
13056,50,Sales,No,🟢 BAIXO,0.13148236
6840,35,Research & Development,No,🟢 BAIXO,0.13148108
13190,54,Sales,No,🟢 BAIXO,0.13147767
44748,45,Research & Development,No,🟢 BAIXO,0.13147657
12705,30,Sales,No,🟢 BAIXO,0.13147533
15366,56,Research & Development,No,🟢 BAIXO,0.13147517
38983,49,Human Resources,No,🟢 BAIXO,0.13145861
514,54,Sales,No,🟢 BAIXO,0.13145582
21141,37,Research & Development,No,🟢 BAIXO,0.1314477
8009,33,Research & Development,No,🟢 BAIXO,0.13144058
33876,43,Sales,No,🟢 BAIXO,0.13142847
45851,42,Sales,No,🟢 BAIXO,0.13142546
11815,43,Research & Development,No,🟢 BAIXO,0.13142201
27448,35,Research & Development,No,🟢 BAIXO,0.1314195
20228,26,Research & Development,No,🟢 BAIXO,0.13141319
5243,18,Research & Development,No,🟢 BAIXO,0.13141188
15359,37,Human Resources,No,🟢 BAIXO,0.13140705
36195,50,Research & Development,No,🟢 BAIXO,0.13140395
23180,42,Research & Development,No,🟢 BAIXO,0.13139719
2424,48,Sales,No,🟢 BAIXO,0.13138352
31983,20,Sales,No,🟢 BAIXO,0.13137932
30688,44,Research & Development,No,🟢 BAIXO,0.13136621
44103,20,Human Resources,No,🟢 BAIXO,0.13134533
44692,38,Research & Development,No,🟢 BAIXO,0.13134436
24398,28,Sales,No,🟢 BAIXO,0.1313426
39723,47,Research & Development,No,🟢 BAIXO,0.13134137
1102,56,Research & Development,No,🟢 BAIXO,0.13133444
10711,55,Research & Development,No,🟢 BAIXO,0.13133197
29515,21,Research & Development,No,🟢 BAIXO,0.13133194
34799,46,Research & Development,No,🟢 BAIXO,0.13133153
32220,46,Sales,No,🟢 BAIXO,0.13132995
33089,49,Research & Development,No,🟢 BAIXO,0.13132899
26031,54,Research & Development,No,🟢 BAIXO,0.13132894
49974,19,Research & Development,No,🟢 BAIXO,0.13132413
49888,21,Research & Development,No,🟢 BAIXO,0.13132408
28629,35,Research & Development,No,🟢 BAIXO,0.13131942
23334,58,Sales,No,🟢 BAIXO,0.13131024
1209,37,Research & Development,No,🟢 BAIXO,0.13129792
39060,28,Research & Development,No,🟢 BAIXO,0.1312917
35990,49,Research & Development,No,🟢 BAIXO,0.1312822
33665,58,Research & Development,No,🟢 BAIXO,0.1312807
27145,38,Research & Development,No,🟢 BAIXO,0.13127963
4362,26,Research & Development,No,🟢 BAIXO,0.13127732
42316,20,Research & Development,No,🟢 BAIXO,0.1312731
2000,32,Sales,No,🟢 BAIXO,0.13127281
44677,30,Sales,No,🟢 BAIXO,0.1312668
19130,35,Research & Development,No,🟢 BAIXO,0.13125926
34340,51,Research & Development,No,🟢 BAIXO,0.1312587
45489,58,Research & Development,No,🟢 BAIXO,0.1312576
19704,51,Sales,No,🟢 BAIXO,0.13125567
10516,57,Human Resources,No,🟢 BAIXO,0.13125311
21093,36,Research & Development,No,🟢 BAIXO,0.13125142
30266,21,Sales,No,🟢 BAIXO,0.13124703
28763,33,Sales,No,🟢 BAIXO,0.1312452
35409,21,Research & Development,No,🟢 BAIXO,0.13123295
43411,29,Research & Development,No,🟢 BAIXO,0.13122922
34809,27,Sales,No,🟢 BAIXO,0.1312286
2531,29,Research & Development,No,🟢 BAIXO,0.13122377
21615,57,Sales,No,🟢 BAIXO,0.13122019
43786,38,Sales,No,🟢 BAIXO,0.13121694
33348,29,Research & Development,No,🟢 BAIXO,0.13120095
45572,32,Research & Development,No,🟢 BAIXO,0.13120006
37397,35,Sales,No,🟢 BAIXO,0.1311879
1752,24,Research & Development,No,🟢 BAIXO,0.1311877
1266,39,Sales,No,🟢 BAIXO,0.13118653
49489,51,Research & Development,No,🟢 BAIXO,0.13118403
4546,25,Sales,No,🟢 BAIXO,0.13117851
46667,40,Sales,No,🟢 BAIXO,0.13117768
23043,23,Research & Development,No,🟢 BAIXO,0.13117479
38500,50,Sales,No,🟢 BAIXO,0.13117287
44945,46,Research & Development,No,🟢 BAIXO,0.13117225
32721,54,Sales,No,🟢 BAIXO,0.13117135
48322,51,Research & Development,No,🟢 BAIXO,0.13117059
22736,33,Research & Development,No,🟢 BAIXO,0.13116154
43618,54,Research & Development,No,🟢 BAIXO,0.13115701
36831,40,Sales,No,🟢 BAIXO,0.13115536
49387,38,Research & Development,No,🟢 BAIXO,0.13115472
26530,51,Research & Development,No,🟢 BAIXO,0.1311366
28941,53,Research & Development,No,🟢 BAIXO,0.13113348
21325,41,Research & Development,No,🟢 BAIXO,0.13113147
49245,31,Research & Development,No,🟢 BAIXO,0.13113074
8828,29,Research & Development,No,🟢 BAIXO,0.13113017
9557,29,Research & Development,No,🟢 BAIXO,0.13112442
16850,34,Sales,No,🟢 BAIXO,0.13112062
43126,51,Sales,No,🟢 BAIXO,0.13111518
2286,47,Human Resources,No,🟢 BAIXO,0.13110633
9065,48,Research & Development,No,🟢 BAIXO,0.13109411
39754,33,Sales,No,🟢 BAIXO,0.13109253
47537,37,Sales,No,🟢 BAIXO,0.13108775
20592,57,Sales,No,🟢 BAIXO,0.13107339
35068,37,Research & Development,No,🟢 BAIXO,0.13107088
1228,33,Research & Development,No,🟢 BAIXO,0.13107073
31374,29,Research & Development,No,🟢 BAIXO,0.1310682
205,55,Research & Development,No,🟢 BAIXO,0.13106799
47334,54,Research & Development,No,🟢 BAIXO,0.13106392
20658,37,Research & Development,No,🟢 BAIXO,0.131061
22255,36,Sales,No,🟢 BAIXO,0.13106032
43650,27,Human Resources,No,🟢 BAIXO,0.13105994
35420,45,Sales,No,🟢 BAIXO,0.13105878
42374,52,Research & Development,No,🟢 BAIXO,0.13104849
29020,32,Sales,No,🟢 BAIXO,0.13104752
30769,34,Research & Development,No,🟢 BAIXO,0.13103925
27490,35,Sales,No,🟢 BAIXO,0.13103166
47036,39,Sales,No,🟢 BAIXO,0.13102561
6161,41,Research & Development,No,🟢 BAIXO,0.13102254
7421,48,Research & Development,No,🟢 BAIXO,0.1310217
34037,45,Research & Development,No,🟢 BAIXO,0.13101631
42192,45,Sales,No,🟢 BAIXO,0.13101579
650,50,Research & Development,No,🟢 BAIXO,0.13101023
18223,44,Research & Development,No,🟢 BAIXO,0.13100454
26511,49,Human Resources,No,🟢 BAIXO,0.13100149
41472,22,Sales,No,🟢 BAIXO,0.13099834
39227,28,Sales,No,🟢 BAIXO,0.13098854
49475,59,Research & Development,No,🟢 BAIXO,0.13098653
32628,40,Human Resources,No,🟢 BAIXO,0.13097516
4938,37,Research & Development,No,🟢 BAIXO,0.13097495
8754,57,Sales,No,🟢 BAIXO,0.1309664
28323,54,Sales,No,🟢 BAIXO,0.13096592
29059,43,Sales,No,🟢 BAIXO,0.13096446
48075,51,Sales,No,🟢 BAIXO,0.13096288
37068,46,Sales,No,🟢 BAIXO,0.13096264
28649,22,Sales,No,🟢 BAIXO,0.1309625
18005,42,Sales,No,🟢 BAIXO,0.13096094
11667,53,Sales,No,🟢 BAIXO,0.13095447
41558,36,Sales,No,🟢 BAIXO,0.13095255
34451,59,Research & Development,No,🟢 BAIXO,0.1309505
13910,23,Sales,No,🟢 BAIXO,0.13094944
1624,24,Research & Development,No,🟢 BAIXO,0.13093762
39753,45,Research & Development,No,🟢 BAIXO,0.13093114
37283,28,Research & Development,No,🟢 BAIXO,0.13092515
17747,23,Sales,No,🟢 BAIXO,0.1309146
32040,42,Sales,No,🟢 BAIXO,0.13091451
41566,31,Research & Development,No,🟢 BAIXO,0.13090931
24214,42,Research & Development,No,🟢 BAIXO,0.13090682
38534,51,Human Resources,No,🟢 BAIXO,0.13090569
29521,23,Research & Development,No,🟢 BAIXO,0.13089621
11119,43,Research & Development,No,🟢 BAIXO,0.13089271
27201,32,Research & Development,No,🟢 BAIXO,0.13088788
44569,42,Sales,No,🟢 BAIXO,0.13087565
15043,19,Research & Development,No,🟢 BAIXO,0.13086514
28822,58,Sales,No,🟢 BAIXO,0.13086204
48109,43,Sales,No,🟢 BAIXO,0.13086131
24974,52,Research & Development,No,🟢 BAIXO,0.13085793
35810,51,Sales,No,🟢 BAIXO,0.13084884
42427,24,Research & Development,No,🟢 BAIXO,0.13084766
45120,46,Research & Development,No,🟢 BAIXO,0.1308455
15390,45,Research & Development,No,🟢 BAIXO,0.13084301
36212,55,Sales,No,🟢 BAIXO,0.1308396
35535,41,Research & Development,No,🟢 BAIXO,0.13083616
30647,51,Research & Development,No,🟢 BAIXO,0.13083449
42860,48,Sales,No,🟢 BAIXO,0.13081951
49242,47,Sales,No,🟢 BAIXO,0.13081212
1673,47,Sales,No,🟢 BAIXO,0.13080329
33448,47,Research & Development,No,🟢 BAIXO,0.13079125
7766,46,Sales,No,🟢 BAIXO,0.13078955
44461,33,Human Resources,No,🟢 BAIXO,0.13078801
1383,55,Research & Development,No,🟢 BAIXO,0.13078585
46184,28,Sales,No,🟢 BAIXO,0.13078238
10234,33,Research & Development,No,🟢 BAIXO,0.1307797
9943,27,Sales,No,🟢 BAIXO,0.13077499
10500,46,Research & Development,No,🟢 BAIXO,0.1307712
10472,55,Sales,No,🟢 BAIXO,0.13076586
24809,29,Sales,No,🟢 BAIXO,0.13076499
14603,37,Human Resources,No,🟢 BAIXO,0.13076466
35586,38,Sales,No,🟢 BAIXO,0.13076401
35151,48,Human Resources,No,🟢 BAIXO,0.13076347
43783,18,Research & Development,No,🟢 BAIXO,0.13076183
39937,18,Research & Development,No,🟢 BAIXO,0.13076112
5964,43,Research & Development,No,🟢 BAIXO,0.13074605
27270,48,Sales,No,🟢 BAIXO,0.13074474
1754,38,Sales,No,🟢 BAIXO,0.13074343
15737,51,Research & Development,No,🟢 BAIXO,0.13074026
15819,24,Sales,No,🟢 BAIXO,0.1307371
16897,37,Research & Development,No,🟢 BAIXO,0.13073117
49401,44,Sales,No,🟢 BAIXO,0.13072102
49404,18,Research & Development,No,🟢 BAIXO,0.13072084
46506,46,Research & Development,No,🟢 BAIXO,0.13070723
39775,31,Sales,No,🟢 BAIXO,0.1307065
45804,44,Research & Development,No,🟢 BAIXO,0.13068637
2909,36,Research & Development,No,🟢 BAIXO,0.13068093
49548,46,Research & Development,No,🟢 BAIXO,0.1306778
25064,35,Research & Development,No,🟢 BAIXO,0.1306768
35876,37,Research & Development,No,🟢 BAIXO,0.1306753
36204,22,Sales,No,🟢 BAIXO,0.13067259
47928,43,Sales,No,🟢 BAIXO,0.13066763
1847,24,Research & Development,No,🟢 BAIXO,0.13066192
2439,38,Sales,No,🟢 BAIXO,0.13065936
48700,40,Sales,No,🟢 BAIXO,0.13065855
15895,36,Human Resources,No,🟢 BAIXO,0.13065743
25725,23,Sales,No,🟢 BAIXO,0.13065505
1183,21,Research & Development,No,🟢 BAIXO,0.13064846
15578,38,Research & Development,No,🟢 BAIXO,0.13064662
12653,35,Human Resources,No,🟢 BAIXO,0.13064608
7716,21,Human Resources,No,🟢 BAIXO,0.13064456
43631,32,Research & Development,No,🟢 BAIXO,0.13063622
30988,52,Research & Development,No,🟢 BAIXO,0.13063519
43471,35,Research & Development,No,🟢 BAIXO,0.13063312
22316,42,Human Resources,No,🟢 BAIXO,0.13062662
28347,47,Sales,No,🟢 BAIXO,0.13062538
19015,45,Research & Development,No,🟢 BAIXO,0.13062197
18807,43,Sales,No,🟢 BAIXO,0.13062094
75,48,Research & Development,No,🟢 BAIXO,0.13061859
36846,45,Sales,No,🟢 BAIXO,0.1306174
14246,37,Sales,No,🟢 BAIXO,0.13060549
43199,37,Research & Development,No,🟢 BAIXO,0.13060266
21671,33,Research & Development,No,🟢 BAIXO,0.13060147
22934,41,Research & Development,No,🟢 BAIXO,0.13060066
48434,56,Research & Development,No,🟢 BAIXO,0.13059862
43933,58,Sales,No,🟢 BAIXO,0.13059247
37689,31,Sales,No,🟢 BAIXO,0.13058642
25976,41,Research & Development,No,🟢 BAIXO,0.13058558
36538,21,Research & Development,No,🟢 BAIXO,0.13058423
32003,23,Human Resources,No,🟢 BAIXO,0.13058291
18910,59,Research & Development,No,🟢 BAIXO,0.13058238
17324,39,Research & Development,No,🟢 BAIXO,0.1305799
139,25,Sales,No,🟢 BAIXO,0.13057749
10952,39,Research & Development,No,🟢 BAIXO,0.13057564
32379,34,Research & Development,No,🟢 BAIXO,0.13057563
25016,38,Research & Development,No,🟢 BAIXO,0.13057429
7093,58,Research & Development,No,🟢 BAIXO,0.13056362
12742,24,Research & Development,No,🟢 BAIXO,0.13055857
29357,41,Research & Development,No,🟢 BAIXO,0.13055499
1428,48,Sales,No,🟢 BAIXO,0.13055034
32787,55,Research & Development,No,🟢 BAIXO,0.13053602
5377,22,Research & Development,No,🟢 BAIXO,0.13053554
24245,32,Research & Development,No,🟢 BAIXO,0.13052253
2965,51,Research & Development,No,🟢 BAIXO,0.13051817
3905,44,Research & Development,No,🟢 BAIXO,0.1305153
18781,27,Sales,No,🟢 BAIXO,0.13051355
23344,42,Research & Development,No,🟢 BAIXO,0.13051213
28117,54,Research & Development,No,🟢 BAIXO,0.13051173
21779,32,Research & Development,No,🟢 BAIXO,0.13051015
42891,50,Sales,No,🟢 BAIXO,0.13050902
31904,55,Research & Development,No,🟢 BAIXO,0.13050559
35501,40,Sales,No,🟢 BAIXO,0.13050275
7235,53,Sales,No,🟢 BAIXO,0.13050102
1268,34,Research & Development,No,🟢 BAIXO,0.13050053
17966,19,Research & Development,No,🟢 BAIXO,0.13049886
2413,46,Research & Development,No,🟢 BAIXO,0.13049547
26583,41,Sales,No,🟢 BAIXO,0.1304942
37223,41,Research & Development,No,🟢 BAIXO,0.13049336
17258,50,Research & Development,No,🟢 BAIXO,0.13048714
23428,52,Sales,No,🟢 BAIXO,0.13048534
47403,38,Research & Development,No,🟢 BAIXO,0.1304794
18080,53,Sales,No,🟢 BAIXO,0.13047425
44645,32,Sales,No,🟢 BAIXO,0.13046663
26387,49,Research & Development,No,🟢 BAIXO,0.130456
11360,31,Sales,No,🟢 BAIXO,0.13045517
39259,44,Research & Development,No,🟢 BAIXO,0.13045506
7665,50,Research & Development,No,🟢 BAIXO,0.13045058
21617,45,Research & Development,No,🟢 BAIXO,0.1304484
5540,51,Sales,No,🟢 BAIXO,0.13044272
23454,28,Research & Development,No,🟢 BAIXO,0.13044155
29934,49,Research & Development,No,🟢 BAIXO,0.13043587
41511,58,Sales,No,🟢 BAIXO,0.13043453
2184,46,Research & Development,No,🟢 BAIXO,0.13042699
7979,19,Sales,No,🟢 BAIXO,0.13042583
23442,29,Sales,No,🟢 BAIXO,0.13042516
25371,38,Sales,No,🟢 BAIXO,0.13041393
23620,20,Sales,No,🟢 BAIXO,0.13040523
33420,29,Human Resources,No,🟢 BAIXO,0.13039923
42319,58,Human Resources,No,🟢 BAIXO,0.13039845
28340,36,Sales,No,🟢 BAIXO,0.13039497
41371,43,Research & Development,No,🟢 BAIXO,0.1303931
28694,37,Research & Development,No,🟢 BAIXO,0.13038933
29326,48,Research & Development,No,🟢 BAIXO,0.13038778
13332,46,Research & Development,No,🟢 BAIXO,0.13038155
21636,43,Human Resources,No,🟢 BAIXO,0.13037997
3247,32,Sales,No,🟢 BAIXO,0.13035999
28919,58,Research & Development,No,🟢 BAIXO,0.1303585
12102,36,Sales,No,🟢 BAIXO,0.13035536
2212,45,Research & Development,No,🟢 BAIXO,0.13035332
41353,39,Sales,No,🟢 BAIXO,0.13035268
47409,29,Research & Development,No,🟢 BAIXO,0.1303479
44314,50,Research & Development,No,🟢 BAIXO,0.1303476
49405,19,Sales,No,🟢 BAIXO,0.13034412
40077,35,Human Resources,No,🟢 BAIXO,0.13033737
8191,32,Research & Development,No,🟢 BAIXO,0.13033062
