Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
38,No,Travel_Rarely,405,Human Resources,14,2,Life Sciences,1,21005,1,Male,96,2,1,Healthcare Representative,1,Single,7254,15212,2,Y,No,19,3,2,80,2,17,3,3,5,4,2,5
43,No,Travel_Frequently,332,Research & Development,16,3,Medical,1,21006,2,Male,74,3,3,Manufacturing Director,2,Single,8501,13378,3,Y,No,12,3,4,80,1,11,2,4,2,2,0,2
38,No,Travel_Frequently,946,Research & Development,11,3,Life Sciences,1,21007,2,Female,68,2,3,Laboratory Technician,2,Divorced,8660,16140,1,Y,No,18,3,3,80,2,18,2,2,9,5,0,9
34,No,Travel_Rarely,876,Sales,14,2,Life Sciences,1,21008,1,Male,77,4,2,Manufacturing Director,1,Married,1009,23472,5,Y,No,15,3,3,80,1,11,4,3,0,0,7,0
29,No,Travel_Rarely,1057,Research & Development,7,3,Life Sciences,1,21009,2,Female,54,3,1,Research Scientist,3,Divorced,8628,23863,4,Y,No,15,3,3,80,0,11,3,2,11,7,5,9
34,No,Travel_Frequently,697,Research & Development,13,5,Life Sciences,1,21010,2,Male,71,3,2,Laboratory Technician,3,Married,1369,9256,3,Y,No,14,3,3,80,1,0,4,4,0,0,6,0
38,No,Travel_Rarely,1170,Research & Development,2,3,Medical,1,21011,3,Male,87,2,3,Sales Representative,2,Married,4579,20763,3,Y,No,19,3,2,80,1,6,4,3,6,0,8,1
31,Yes,Travel_Rarely,1107,Research & Development,12,3,Life Sciences,1,21012,3,Female,57,3,1,Manager,3,Single,3599,25416,3,Y,No,21,3,3,80,1,11,3,2,5,5,4,1
35,No,Travel_Rarely,1074,Research & Development,7,4,Medical,1,21013,4,Female,73,2,2,Healthcare Representative,1,Married,11380,4356,0,Y,No,11,3,2,80,0,14,4,3,2,2,3,2
48,Yes,Travel_Rarely,685,Sales,17,4,Marketing,1,21014,2,Male,66,2,3,Healthcare Representative,1,Divorced,6098,11738,2,Y,No,17,3,2,80,1,24,4,3,11,4,4,4
31,No,Travel_Rarely,873,Sales,1,4,Life Sciences,1,21015,2,Male,48,2,2,Laboratory Technician,3,Single,7611,20513,3,Y,No,11,3,1,80,1,9,1,2,3,1,6,3
40,No,Travel_Rarely,1013,Human Resources,16,3,Life Sciences,1,21016,2,Male,38,3,2,Research Scientist,4,Divorced,3739,13101,6,Y,No,25,3,2,80,1,10,1,3,1,1,1,1
36,No,Travel_Rarely,102,Research & Development,4,2,Life Sciences,1,21017,4,Male,40,3,1,Manager,2,Single,12097,15772,0,Y,No,12,3,4,80,2,6,3,2,6,6,0,6
39,No,Travel_Frequently,1181,Sales,11,5,Technical Degree,1,21018,4,Female,100,3,4,Laboratory Technician,3,Married,6596,15951,0,Y,No,11,4,4,80,2,7,4,2,7,3,3,2
29,No,Travel_Frequently,387,Research & Development,5,4,Technical Degree,1,21019,4,Male,69,3,1,Manufacturing Director,3,Single,5346,10744,4,Y,No,19,3,2,80,0,6,2,1,4,4,0,4
21,No,Travel_Rarely,527,Sales,10,2,Medical,1,21020,2,Female,62,3,2,Manufacturing Director,1,Married,4457,13787,4,Y,Yes,20,4,4,80,1,3,2,2,3,3,1,1
23,No,Travel_Frequently,676,Research & Development,15,3,Marketing,1,21021,2,Male,47,3,3,Laboratory Technician,3,Divorced,6198,13687,2,Y,No,15,3,3,80,1,0,3,4,0,0,0,0
28,No,Travel_Rarely,292,Research & Development,15,2,Life Sciences,1,21022,3,Female,88,3,4,Laboratory Technician,2,Single,10273,18050,0,Y,No,11,3,2,80,2,10,1,3,10,6,5,2
44,No,Travel_Rarely,707,Sales,21,4,Medical,1,21023,2,Female,85,2,2,Research Scientist,4,Married,9298,9822,2,Y,No,18,3,2,80,1,16,3,3,15,4,0,0
25,No,Travel_Rarely,1106,Research & Development,16,3,Medical,1,21024,2,Male,85,1,3,Human Resources,4,Single,6259,13783,0,Y,Yes,17,3,2,80,1,7,3,1,3,0,1,3
38,Yes,Travel_Rarely,627,Research & Development,7,2,Life Sciences,1,21025,2,Male,42,2,1,Research Scientist,1,Married,10297,11157,6,Y,No,11,3,3,80,1,13,2,2,12,2,4,10
33,No,Travel_Frequently,814,Sales,12,3,Medical,1,21026,4,Male,73,3,1,Human Resources,4,Single,1009,20443,0,Y,Yes,18,3,2,80,0,15,3,3,15,0,4,5
37,No,Travel_Rarely,1212,Research & Development,17,2,Medical,1,21027,4,Female,64,3,2,Research Scientist,2,Married,17537,22291,4,Y,Yes,14,4,2,80,0,14,5,4,8,0,6,0
34,No,Travel_Frequently,741,Sales,14,3,Medical,1,21028,3,Male,78,3,2,Research Scientist,2,Divorced,1009,26999,5,Y,Yes,13,3,3,80,1,15,1,2,4,2,8,4
41,No,Travel_Rarely,649,Sales,1,4,Life Sciences,1,21029,2,Male,59,3,2,Research Director,4,Divorced,12905,13700,1,Y,Yes,11,3,1,80,1,9,6,3,2,2,1,2
34,No,Travel_Frequently,783,Research & Development,9,3,Medical,1,21030,2,Male,67,3,2,Laboratory Technician,3,Single,9671,19130,2,Y,Yes,15,3,3,80,0,10,3,2,10,6,0,10
37,No,Travel_Frequently,1135,Research & Development,12,4,Medical,1,21031,2,Female,52,2,1,Sales Representative,3,Divorced,1920,24324,4,Y,No,13,3,3,80,2,6,3,2,6,3,0,5
44,No,Travel_Rarely,1434,Research & Development,13,1,Life Sciences,1,21032,3,Male,37,2,2,Research Scientist,4,Married,8404,2094,5,Y,No,20,3,3,80,1,14,3,4,0,0,2,0
27,No,Travel_Rarely,882,Research & Development,1,3,Life Sciences,1,21033,3,Female,88,3,3,Laboratory Technician,3,Married,2351,15102,2,Y,No,13,3,3,80,3,9,3,3,9,1,1,6
45,No,Travel_Rarely,1156,Sales,4,2,Life Sciences,1,21034,3,Male,60,3,2,Healthcare Representative,4,Divorced,1009,12319,4,Y,No,11,3,3,80,0,3,2,4,2,2,5,2
33,No,Travel_Frequently,878,Research & Development,10,4,Technical Degree,1,21035,4,Female,59,1,1,Sales Representative,4,Single,2522,22260,6,Y,No,17,3,2,80,2,0,4,2,0,0,0,0
56,No,Travel_Rarely,1078,Research & Development,10,3,Life Sciences,1,21036,4,Male,54,2,3,Healthcare Representative,3,Married,12422,15945,1,Y,No,11,4,2,80,0,17,5,3,11,4,0,5
24,No,Travel_Rarely,102,Research & Development,12,4,Life Sciences,1,21037,3,Female,91,2,4,Research Scientist,4,Single,19999,15725,3,Y,Yes,11,3,1,80,2,5,1,3,5,5,1,1
47,No,Non-Travel,535,Research & Development,1,2,Marketing,1,21038,2,Female,87,4,2,Laboratory Technician,3,Married,7883,25030,3,Y,No,19,3,2,80,1,23,0,4,6,2,3,3
24,No,Travel_Rarely,683,Sales,16,2,Life Sciences,1,21039,2,Female,52,4,1,Research Scientist,4,Married,3119,10926,1,Y,Yes,14,3,3,80,1,6,2,3,6,0,0,5
42,No,Travel_Rarely,595,Sales,8,2,Medical,1,21040,2,Male,79,3,1,Sales Executive,1,Divorced,12291,4151,6,Y,No,14,4,3,80,1,16,4,2,0,0,3,0
29,Yes,Travel_Rarely,570,Human Resources,2,3,Technical Degree,1,21041,1,Male,60,3,1,Healthcare Representative,4,Single,3175,18219,1,Y,No,11,3,3,80,1,11,5,3,11,9,0,5
42,No,Travel_Rarely,772,Research & Development,24,3,Technical Degree,1,21042,3,Male,66,3,1,Laboratory Technician,2,Married,10640,10783,5,Y,No,18,3,3,80,1,3,2,3,3,3,6,0
39,No,Travel_Frequently,1207,Research & Development,1,3,Life Sciences,1,21043,4,Female,61,3,3,Laboratory Technician,3,Single,1068,15293,0,Y,Yes,14,3,4,80,0,9,2,4,9,7,4,0
35,No,Non-Travel,1142,Research & Development,18,4,Medical,1,21044,3,Male,74,3,3,Manufacturing Director,1,Single,1009,10245,0,Y,Yes,23,3,2,80,0,11,3,3,10,0,0,0
36,No,Travel_Rarely,557,Research & Development,5,3,Life Sciences,1,21045,4,Female,52,2,3,Sales Executive,4,Single,2303,24248,4,Y,No,17,3,2,80,2,7,3,2,6,3,6,6
50,No,Travel_Frequently,722,Sales,20,3,Technical Degree,1,21046,4,Female,77,3,4,Research Scientist,1,Married,4693,10750,7,Y,No,19,3,2,80,0,15,3,2,2,2,4,2
43,No,Travel_Frequently,546,Research & Development,8,4,Human Resources,1,21047,3,Male,38,1,2,Research Scientist,3,Divorced,8174,19984,0,Y,No,16,3,2,80,1,7,3,2,0,0,0,0
31,No,Travel_Rarely,502,Research & Development,17,2,Life Sciences,1,21048,2,Female,57,2,3,Manufacturing Director,3,Single,6088,4400,6,Y,No,14,3,1,80,0,8,4,2,7,0,6,2
35,No,Non-Travel,580,Research & Development,1,3,Life Sciences,1,21049,2,Male,99,3,1,Research Scientist,3,Married,2722,11050,9,Y,No,19,3,3,80,0,10,2,2,9,3,0,2
48,No,Travel_Rarely,102,Sales,24,2,Medical,1,21050,3,Male,87,2,1,Laboratory Technician,3,Married,5034,15993,9,Y,No,16,4,2,80,1,14,1,3,14,2,0,2
47,No,Travel_Frequently,787,Research & Development,9,1,Medical,1,21051,3,Female,64,3,4,Human Resources,3,Single,7537,26999,1,Y,No,14,3,4,80,1,18,2,3,0,0,3,0
32,No,Travel_Frequently,303,Research & Development,1,2,Life Sciences,1,21052,2,Female,49,2,1,Laboratory Technician,3,Single,7636,15629,0,Y,No,21,4,1,80,0,14,1,3,4,0,2,4
37,No,Travel_Rarely,1009,Research & Development,7,2,Life Sciences,1,21053,3,Male,83,3,2,Sales Executive,1,Single,4734,12345,2,Y,No,14,3,3,80,0,8,3,3,7,6,1,7
33,No,Travel_Rarely,1316,Sales,16,3,Life Sciences,1,21054,4,Male,30,3,3,Sales Executive,4,Married,9421,25374,4,Y,Yes,15,4,3,80,1,13,3,3,2,2,3,2
48,No,Travel_Rarely,1414,Sales,7,2,Technical Degree,1,21055,2,Female,70,3,3,Research Director,4,Married,6371,18084,0,Y,No,20,4,1,80,2,5,3,2,0,0,0,0
28,No,Travel_Rarely,922,Research & Development,12,2,Medical,1,21056,4,Female,53,2,1,Sales Executive,3,Divorced,5015,8129,5,Y,Yes,19,3,4,80,0,10,3,2,0,0,4,0
33,No,Travel_Rarely,304,Research & Development,2,1,Medical,1,21057,3,Male,83,2,1,Research Scientist,3,Married,5249,20754,7,Y,No,14,3,2,80,0,10,0,3,6,6,2,2
37,No,Travel_Rarely,1304,Research & Development,9,2,Life Sciences,1,21058,3,Male,43,3,1,Healthcare Representative,1,Single,13372,14642,0,Y,No,18,4,4,80,1,0,5,3,0,0,4,0
43,No,Travel_Rarely,385,Research & Development,7,1,Medical,1,21059,3,Male,100,3,3,Research Director,4,Married,7404,3724,2,Y,Yes,25,3,3,80,1,25,2,2,15,9,8,8
27,No,Non-Travel,336,Research & Development,13,3,Human Resources,1,21060,3,Male,78,3,1,Manufacturing Director,2,Single,4869,19690,5,Y,No,16,3,4,80,2,8,1,3,0,0,4,0
39,Yes,Non-Travel,102,Research & Development,1,3,Other,1,21061,2,Female,100,2,2,Manufacturing Director,2,Married,5619,8307,8,Y,No,12,4,2,80,0,2,2,4,2,2,1,2
44,No,Travel_Rarely,102,Research & Development,10,3,Medical,1,21062,4,Female,94,3,3,Laboratory Technician,4,Divorced,2350,22072,7,Y,Yes,16,4,3,80,0,8,3,3,6,2,0,0
50,No,Travel_Rarely,1042,Research & Development,13,2,Life Sciences,1,21063,3,Female,54,3,2,Sales Executive,2,Married,2887,23206,3,Y,No,12,3,4,80,0,18,1,3,2,2,1,2
36,No,Travel_Frequently,1067,Sales,6,3,Marketing,1,21064,2,Male,69,3,1,Human Resources,2,Married,1009,5879,0,Y,Yes,13,3,3,80,2,0,3,3,0,0,0,0
41,No,Travel_Rarely,1098,Sales,3,4,Life Sciences,1,21065,2,Male,74,3,4,Laboratory Technician,3,Single,15059,12633,7,Y,No,22,3,2,80,0,23,2,3,15,7,4,3
44,No,Travel_Frequently,216,Research & Development,14,2,Marketing,1,21066,2,Female,75,3,2,Sales Representative,4,Married,5813,15279,0,Y,No,15,3,3,80,0,20,3,3,4,0,6,3
46,No,Travel_Frequently,1488,Sales,24,2,Medical,1,21067,2,Male,37,2,1,Manufacturing Director,2,Married,9190,9505,0,Y,No,18,3,4,80,0,0,2,2,0,0,0,0
40,No,Travel_Rarely,816,Human Resources,18,2,Life Sciences,1,21068,1,Male,68,3,2,Laboratory Technician,1,Divorced,1009,5202,1,Y,No,21,3,3,80,0,11,2,2,5,5,5,1
41,No,Travel_Frequently,759,Research & Development,24,5,Life Sciences,1,21069,1,Male,30,4,2,Sales Executive,3,Single,1009,4277,2,Y,Yes,16,3,2,80,2,16,2,4,16,9,1,2
47,No,Travel_Rarely,1172,Research & Development,5,4,Life Sciences,1,21070,4,Female,79,3,2,Healthcare Representative,1,Married,4254,15248,4,Y,No,22,3,2,80,1,8,3,3,8,1,1,0
43,No,Travel_Rarely,466,Sales,12,3,Medical,1,21071,3,Female,86,2,1,Laboratory Technician,3,Married,11480,13483,4,Y,No,20,3,2,80,1,18,3,3,0,0,5,0
32,No,Travel_Rarely,190,Sales,5,5,Life Sciences,1,21072,1,Female,67,3,1,Sales Executive,4,Married,1009,20251,4,Y,No,17,3,2,80,0,10,3,3,0,0,2,0
55,No,Travel_Rarely,338,Sales,16,4,Medical,1,21073,3,Female,92,3,3,Sales Executive,3,Married,10077,13514,0,Y,Yes,11,3,4,80,0,8,2,2,7,3,4,4
23,No,Travel_Rarely,1499,Research & Development,22,3,Medical,1,21074,2,Female,61,3,1,Manufacturing Director,1,Single,7756,11973,0,Y,Yes,15,3,4,80,0,5,2,3,1,1,0,1
39,No,Travel_Frequently,903,Sales,1,3,Marketing,1,21075,2,Female,74,3,3,Human Resources,1,Married,5317,15022,2,Y,No,13,3,3,80,0,8,2,3,0,0,0,0
39,No,Travel_Rarely,1292,Sales,4,4,Life Sciences,1,21076,2,Male,44,3,2,Sales Representative,1,Single,9301,13763,6,Y,No,14,3,1,80,2,10,5,3,4,2,1,4
18,No,Travel_Rarely,1206,Research & Development,1,4,Technical Degree,1,21077,3,Female,30,2,3,Sales Executive,1,Married,3325,7220,6,Y,No,21,3,1,80,1,0,1,3,0,0,3,0
40,No,Non-Travel,1499,Sales,15,4,Medical,1,21078,2,Female,40,2,3,Human Resources,1,Divorced,4064,15811,3,Y,No,11,3,2,80,0,0,2,4,0,0,5,0
37,No,Travel_Frequently,322,Research & Development,1,1,Life Sciences,1,21079,3,Male,75,2,4,Sales Representative,3,Single,7476,2094,6,Y,No,17,3,1,80,0,10,2,3,10,0,3,5
29,No,Travel_Frequently,875,Research & Development,10,4,Medical,1,21080,4,Male,55,3,3,Sales Executive,3,Married,5197,11920,4,Y,No,13,3,4,80,0,7,3,3,0,0,5,0
39,No,Travel_Rarely,687,Research & Development,13,4,Life Sciences,1,21081,4,Male,89,2,1,Laboratory Technician,3,Single,10295,20372,2,Y,No,12,4,2,80,1,6,4,3,6,2,0,6
44,No,Travel_Rarely,1499,Sales,1,3,Marketing,1,21082,4,Male,48,3,2,Healthcare Representative,2,Single,7890,23699,6,Y,Yes,11,3,3,80,1,10,5,2,10,3,0,10
60,No,Travel_Rarely,687,Research & Development,1,2,Medical,1,21083,4,Male,30,3,2,Sales Representative,4,Married,3065,3763,6,Y,No,16,3,4,80,0,3,3,3,0,0,0,0
20,No,Travel_Frequently,1329,Research & Development,13,4,Medical,1,21084,3,Female,77,2,3,Sales Executive,3,Single,4912,2094,6,Y,Yes,13,3,2,80,2,2,0,3,2,2,0,2
50,No,Non-Travel,770,Research & Development,6,3,Life Sciences,1,21085,2,Male,65,3,2,Research Scientist,2,Married,3102,2094,3,Y,No,11,4,4,80,1,22,4,3,7,7,6,2
44,No,Travel_Frequently,1471,Human Resources,18,5,Medical,1,21086,4,Male,75,3,3,Healthcare Representative,2,Married,1388,16424,0,Y,No,12,3,3,80,1,19,3,2,13,9,0,0
41,No,Travel_Frequently,1499,Research & Development,5,2,Life Sciences,1,21087,3,Male,51,4,2,Sales Executive,1,Married,5124,22935,1,Y,No,16,3,3,80,1,12,3,4,12,11,1,5
35,No,Travel_Rarely,489,Sales,16,2,Life Sciences,1,21088,2,Male,49,3,2,Laboratory Technician,3,Single,10371,12718,2,Y,No,17,3,3,80,1,0,1,2,0,0,0,0
22,No,Travel_Frequently,1007,Research & Development,11,4,Marketing,1,21089,3,Male,47,4,2,Sales Representative,2,Divorced,14368,26484,3,Y,No,14,3,1,80,0,4,2,4,4,0,4,1
34,No,Travel_Rarely,370,Research & Development,1,2,Life Sciences,1,21090,2,Female,52,3,3,Sales Executive,3,Married,13223,5493,4,Y,No,14,4,3,80,1,15,1,3,10,9,6,4
37,Yes,Travel_Rarely,1499,Human Resources,9,2,Human Resources,1,21091,2,Female,69,3,2,Laboratory Technician,3,Married,7190,3988,2,Y,No,17,3,2,80,1,9,2,2,0,0,0,0
44,No,Non-Travel,1418,Research & Development,2,2,Medical,1,21092,4,Female,80,3,3,Sales Executive,2,Divorced,11474,9864,4,Y,Yes,17,3,2,80,0,20,1,1,20,8,8,1
40,No,Non-Travel,102,Sales,10,3,Life Sciences,1,21093,2,Male,30,3,1,Manufacturing Director,3,Married,7854,13794,5,Y,No,15,3,3,80,0,12,2,2,12,8,1,2
41,No,Travel_Rarely,726,Research & Development,4,4,Life Sciences,1,21094,3,Female,59,2,4,Research Director,2,Married,3675,16690,0,Y,No,16,3,2,80,0,13,0,4,13,10,5,1
28,No,Travel_Rarely,759,Sales,13,5,Life Sciences,1,21095,2,Male,64,3,2,Healthcare Representative,4,Single,1213,14438,1,Y,No,14,4,4,80,1,10,4,4,10,3,4,6
27,No,Travel_Frequently,1084,Research & Development,18,2,Medical,1,21096,3,Female,97,2,1,Laboratory Technician,1,Single,10864,4058,0,Y,No,15,3,3,80,0,4,4,3,4,0,1,3
50,No,Travel_Rarely,764,Research & Development,8,3,Other,1,21097,2,Male,80,4,3,Sales Executive,2,Single,4964,18348,6,Y,No,11,4,2,80,1,4,4,2,3,0,0,2
29,No,Travel_Frequently,188,Research & Development,1,4,Life Sciences,1,21098,3,Male,60,2,1,Research Scientist,1,Married,1009,10835,3,Y,Yes,11,3,4,80,1,11,4,4,0,0,5,0
22,No,Travel_Rarely,639,Research & Development,19,1,Technical Degree,1,21099,4,Male,52,1,1,Research Scientist,2,Divorced,1713,13014,2,Y,Yes,19,3,4,80,1,4,4,2,4,4,0,4
50,No,Non-Travel,375,Sales,4,3,Medical,1,21100,2,Male,43,4,2,Laboratory Technician,2,Married,6398,10817,2,Y,Yes,13,3,2,80,2,0,2,3,0,0,1,0
34,No,Travel_Rarely,628,Sales,11,3,Life Sciences,1,21101,4,Female,49,2,3,Laboratory Technician,3,Single,6630,14666,8,Y,Yes,14,3,3,80,0,16,2,3,12,5,4,0
24,No,Non-Travel,1402,Human Resources,12,3,Technical Degree,1,21102,3,Female,67,2,2,Laboratory Technician,1,Single,7634,4404,0,Y,Yes,15,4,4,80,1,0,5,3,0,0,0,0
57,No,Travel_Rarely,1308,Research & Development,1,3,Medical,1,21103,3,Male,75,3,1,Sales Representative,3,Single,1066,12993,1,Y,No,16,3,4,80,0,5,1,2,3,2,4,3
32,No,Travel_Rarely,1227,Research & Development,14,4,Marketing,1,21104,2,Female,65,3,3,Research Scientist,2,Married,5069,17100,3,Y,No,12,3,1,80,1,12,2,3,6,4,0,0
34,No,Travel_Rarely,965,Research & Development,3,3,Technical Degree,1,21105,2,Male,68,1,2,Research Director,3,Single,1009,25401,2,Y,Yes,14,3,3,80,0,11,1,1,9,3,0,8
29,No,Travel_Rarely,258,Sales,10,5,Medical,1,21106,3,Male,100,3,2,Manufacturing Director,2,Married,5721,19230,0,Y,No,16,4,3,80,1,2,3,3,2,2,4,1
46,No,Travel_Rarely,746,Research & Development,11,3,Medical,1,21107,3,Female,45,2,2,Research Scientist,3,Divorced,4895,8038,0,Y,Yes,11,3,3,80,1,19,6,4,14,0,6,4
28,No,Travel_Frequently,1058,Sales,29,4,Marketing,1,21108,2,Female,89,3,3,Manufacturing Director,2,Married,6878,7781,3,Y,Yes,14,3,2,80,1,4,5,2,4,1,3,3
21,No,Travel_Rarely,1371,Human Resources,12,4,Technical Degree,1,21109,3,Male,88,3,3,Sales Executive,1,Married,3695,21081,3,Y,No,15,3,1,80,2,3,5,3,3,3,2,3
40,No,Travel_Rarely,1042,Sales,20,1,Life Sciences,1,21110,4,Female,77,2,2,Manufacturing Director,4,Divorced,2371,21282,0,Y,No,17,3,1,80,2,0,4,2,0,0,0,0
40,Yes,Travel_Rarely,687,Research & Development,14,3,Medical,1,21111,1,Male,85,3,2,Manager,3,Single,1527,7109,6,Y,No,16,4,3,80,2,15,1,4,15,11,1,9
47,No,Travel_Rarely,804,Research & Development,12,4,Life Sciences,1,21112,2,Female,99,2,2,Manufacturing Director,3,Married,9278,17298,3,Y,No,18,3,3,80,0,14,5,3,5,5,0,0
36,No,Travel_Rarely,1276,Research & Development,1,3,Medical,1,21113,4,Female,67,1,1,Sales Executive,3,Married,8751,15919,4,Y,Yes,19,3,3,80,1,13,4,3,7,0,10,6
33,No,Non-Travel,102,Research & Development,3,3,Life Sciences,1,21114,3,Female,54,2,2,Manager,3,Married,3838,19173,3,Y,No,19,3,3,80,1,15,2,1,0,0,0,0
38,No,Travel_Rarely,877,Research & Development,1,3,Medical,1,21115,4,Male,99,3,1,Healthcare Representative,4,Single,8334,2626,2,Y,Yes,20,3,1,80,1,9,2,3,2,2,0,2
33,Yes,Travel_Rarely,471,Research & Development,7,1,Medical,1,21116,3,Female,52,2,1,Sales Executive,4,Married,17931,11219,2,Y,No,17,3,4,80,1,15,4,3,8,3,4,2
18,No,Travel_Rarely,1166,Research & Development,9,3,Life Sciences,1,21117,3,Male,53,2,1,Laboratory Technician,1,Divorced,12422,16370,5,Y,No,11,3,3,80,1,0,0,3,0,0,1,0
40,No,Travel_Frequently,973,Research & Development,1,3,Medical,1,21118,3,Male,72,3,1,Research Scientist,2,Divorced,1009,20306,1,Y,No,13,3,3,80,2,0,1,3,0,0,6,0
34,No,Non-Travel,1226,Research & Development,1,2,Technical Degree,1,21119,3,Male,62,2,1,Manager,3,Single,8897,5432,2,Y,No,11,3,3,80,0,15,2,1,10,6,7,3
38,No,Travel_Rarely,815,Sales,9,2,Other,1,21120,2,Female,87,2,2,Sales Representative,1,Divorced,1009,20307,4,Y,No,15,3,4,80,1,15,4,2,3,3,6,3
34,No,Travel_Rarely,165,Research & Development,5,1,Other,1,21121,1,Female,66,3,1,Research Scientist,4,Married,8397,8656,3,Y,No,15,4,2,80,1,7,1,4,7,6,0,1
44,No,Travel_Frequently,339,Research & Development,4,3,Life Sciences,1,21122,2,Male,69,3,3,Human Resources,1,Single,13941,5636,8,Y,No,11,3,1,80,1,6,4,2,6,5,0,0
34,No,Non-Travel,579,Sales,9,3,Medical,1,21123,1,Male,50,3,2,Research Scientist,3,Married,6795,6408,1,Y,No,18,3,3,80,1,16,5,3,9,6,0,7
35,No,Travel_Rarely,608,Research & Development,18,2,Technical Degree,1,21124,3,Male,91,4,2,Laboratory Technician,1,Married,8214,9242,0,Y,Yes,19,4,1,80,1,7,1,2,0,0,3,0
54,No,Travel_Rarely,1499,Research & Development,14,4,Medical,1,21125,2,Male,73,3,1,Manager,4,Divorced,10903,7254,1,Y,Yes,17,4,2,80,1,16,2,3,5,4,1,5
25,No,Travel_Rarely,909,Research & Development,12,3,Life Sciences,1,21126,2,Female,75,3,1,Sales Executive,2,Single,1009,23750,3,Y,No,15,3,4,80,1,7,5,3,1,1,4,1
35,No,Travel_Rarely,757,Research & Development,12,3,Medical,1,21127,4,Male,88,2,1,Sales Executive,4,Married,3126,21873,6,Y,No,13,3,3,80,0,12,3,2,3,0,4,3
35,No,Travel_Frequently,659,Sales,1,3,Life Sciences,1,21128,1,Male,40,2,4,Research Scientist,2,Divorced,4935,12538,3,Y,Yes,14,3,4,80,0,13,1,2,13,6,6,0
40,No,Travel_Rarely,1047,Research & Development,10,5,Medical,1,21129,1,Male,91,4,1,Sales Executive,3,Divorced,4031,7122,0,Y,No,11,3,4,80,1,18,4,2,17,1,0,8
49,Yes,Travel_Rarely,102,Sales,4,4,Other,1,21130,2,Female,52,2,3,Research Scientist,2,Divorced,1009,20182,5,Y,No,18,3,4,80,1,16,5,2,0,0,1,0
45,No,Non-Travel,550,Sales,7,3,Marketing,1,21131,3,Male,38,3,2,Research Director,1,Single,1009,26999,2,Y,No,15,3,1,80,1,8,1,2,8,0,0,3
31,No,Travel_Rarely,1283,Sales,15,3,Medical,1,21132,4,Female,46,3,1,Manufacturing Director,3,Single,14939,20147,6,Y,No,17,4,1,80,0,13,2,3,8,3,6,1
31,No,Travel_Rarely,1347,Research & Development,1,2,Medical,1,21133,4,Female,73,4,1,Research Director,2,Married,5020,7075,3,Y,No,11,3,4,80,1,6,0,3,6,0,7,2
31,No,Travel_Frequently,600,Research & Development,12,3,Medical,1,21134,3,Male,95,2,3,Research Scientist,4,Married,5307,24411,3,Y,Yes,25,3,4,80,0,0,3,3,0,0,2,0
28,No,Travel_Rarely,1407,Research & Development,7,3,Medical,1,21135,3,Male,44,3,2,Research Scientist,4,Single,9328,10428,4,Y,Yes,15,3,4,80,2,1,3,3,1,1,0,1
42,Yes,Travel_Frequently,1499,Research & Development,12,4,Other,1,21136,4,Female,51,3,2,Research Scientist,3,Single,1009,15017,5,Y,No,16,3,2,80,1,19,3,3,9,8,4,8
37,No,Travel_Frequently,694,Research & Development,10,3,Life Sciences,1,21137,4,Female,84,2,2,Research Scientist,2,Divorced,9901,3433,3,Y,No,14,4,2,80,1,8,4,4,5,5,0,5
46,No,Travel_Rarely,102,Research & Development,6,3,Other,1,21138,2,Male,75,3,3,Healthcare Representative,1,Divorced,12361,17766,0,Y,Yes,17,3,1,80,0,14,2,3,14,1,1,11
41,No,Travel_Rarely,342,Research & Development,14,1,Technical Degree,1,21139,2,Male,33,3,2,Human Resources,3,Divorced,6919,18955,6,Y,No,12,4,2,80,0,2,2,3,2,0,0,2
51,No,Travel_Rarely,545,Research & Development,17,3,Marketing,1,21140,4,Male,80,4,3,Research Scientist,2,Divorced,8220,8450,2,Y,No,11,3,3,80,2,15,5,3,0,0,2,0
24,No,Travel_Rarely,930,Sales,22,3,Marketing,1,21141,2,Female,30,2,2,Sales Representative,2,Married,10851,13475,6,Y,No,15,4,2,80,2,6,2,2,6,0,1,6
57,No,Travel_Rarely,999,Sales,1,2,Medical,1,21142,3,Male,60,2,2,Research Scientist,4,Divorced,12463,20237,4,Y,No,11,3,2,80,1,6,3,2,2,0,4,2
35,No,Travel_Frequently,813,Research & Development,19,2,Life Sciences,1,21143,2,Female,30,3,3,Sales Representative,1,Married,6740,25050,2,Y,Yes,13,3,2,80,2,17,1,2,11,5,5,9
42,No,Travel_Frequently,1020,Research & Development,1,1,Medical,1,21144,2,Female,74,4,2,Laboratory Technician,2,Divorced,8397,9653,3,Y,Yes,11,3,1,80,1,8,3,2,8,8,2,0
34,No,Travel_Rarely,602,Sales,1,2,Life Sciences,1,21145,4,Male,46,3,4,Laboratory Technician,3,Married,1941,23179,0,Y,No,15,3,4,80,2,0,3,2,0,0,0,0
